101.81698942936919,90.0,2,2023-10-22 06:00:00
101.384348407797,90.0,2,2023-10-22 06:04:20
100.95490566412357,90.0,0,2023-10-22 06:08:40
100.52842201298007,90.0,63,2023-10-22 06:13:00
100.1046611445738,90.0,131,2023-10-22 06:17:20
99.68338844941307,90.0,220,2023-10-22 06:21:40
99.26437155183504,90.0,271,2023-10-22 06:26:00
98.84737880644947,90.0,315,2023-10-22 06:30:20
98.43217981345525,90.0,315,2023-10-22 06:34:40
98.01854423319355,90.0,356,2023-10-22 06:39:00
97.60624163542508,90.0,394,2023-10-22 06:43:20
97.19504093999494,90.0,429,2023-10-22 06:47:40
96.78470991805523,90.0,460,2023-10-22 06:52:00
96.37501466948291,90.0,490,2023-10-22 06:56:20
95.96571908776023,90.0,517,2023-10-22 07:00:40
95.55658430164098,90.0,542,2023-10-22 07:05:00
95.14736809217654,90.0,542,2023-10-22 07:09:20
94.73782428414684,90.0,565,2023-10-22 07:13:40
94.32770210694505,90.0,587,2023-10-22 07:18:00
93.91674551946801,90.0,607,2023-10-22 07:22:20
93.50469249914572,90.0,625,2023-10-22 07:26:40
93.09127428522318,90.0,643,2023-10-22 07:31:00
92.67621451215358,90.0,659,2023-10-22 07:35:20
92.25922867499439,90.0,659,2023-10-22 07:39:40
91.84002250202423,90.0,674,2023-10-22 07:44:00
91.41829194480172,90.0,689,2023-10-22 07:48:20
90.99372107950038,90.0,702,2023-10-22 07:52:40
90.5659819507355,90.0,715,2023-10-22 07:57:00
90.13473261853485,90.0,727,2023-10-22 08:01:20
89.699616158605,90.0,737,2023-10-22 08:05:40
89.26025914856703,90.0,747,2023-10-22 08:10:00
88.81627010201535,90.0,747,2023-10-22 08:14:20
88.36723775425914,90.0,757,2023-10-22 08:18:40
87.91272919801,90.0,766,2023-10-22 08:23:00
87.45228784052163,90.0,774,2023-10-22 08:27:20
86.98543116773993,90.0,782,2023-10-22 08:31:40
86.5116482878237,90.0,790,2023-10-22 08:36:00
86.03039723331312,90.0,797,2023-10-22 08:40:20
85.54110198615761,90.0,797,2023-10-22 08:44:40
85.04314919883363,90.0,804,2023-10-22 08:49:00
84.53588456673843,90.0,810,2023-10-22 08:53:20
84.01860873579726,90.0,816,2023-10-22 08:57:40
83.49057325505532,41.524463365803086,825,2023-10-22 09:02:00
82.9509747385395,42.509409975512646,836,2023-10-22 09:06:20
82.39895060141157,43.493223203100946,846,2023-10-22 09:10:40
81.83357159090613,44.47578248597823,856,2023-10-22 09:15:00
81.2538362312724,45.456957541296184,856,2023-10-22 09:19:20
80.65866223319577,46.43660902188731,866,2023-10-22 09:23:40
80.04687837472525,47.414586612790565,876,2023-10-22 09:28:00
79.4172148289745,48.3907278928315,886,2023-10-22 09:32:20
78.76829240947117,49.36485687761238,895,2023-10-22 09:36:40
78.09861047560919,50.33678237066928,904,2023-10-22 09:41:00
77.40653333679103,51.30629608624602,912,2023-10-22 09:45:20
76.6902749257258,52.273170517951826,912,2023-10-22 09:49:40
75.94788153461025,53.23715649659883,920,2023-10-22 09:54:00
75.17721232703488,54.19798040582625,928,2023-10-22 09:58:20
74.37591735102572,55.15534097976635,934,2023-10-22 10:02:40
73.54141271299366,56.108905629497166,936,2023-10-22 10:07:00
72.6708525644617,57.05830620440746,938,2023-10-22 10:11:20
71.7610975028512,58.00313410657406,940,2023-10-22 10:15:40
70.80867883572655,58.94293477917723,942,2023-10-22 10:20:00
69.80975933919603,59.877200433871145,942,2023-10-22 10:24:20
68.76008677019958,60.80536404619747,943,2023-10-22 10:28:40
67.65494624585905,61.72678836362944,945,2023-10-22 10:33:00
66.48910226341377,62.6407579464226,946,2023-10-22 10:37:20
65.25674046090168,63.5464650985477,948,2023-10-22 10:41:40
63.95139978700362,64.4429975698135,949,2023-10-22 10:46:00
62.56590320299965,65.32932175486285,950,2023-10-22 10:50:20
61.09228475034233,66.20426419643766,950,2023-10-22 10:54:40
59.52171714997171,67.06649008214794,951,2023-10-22 10:59:00
57.84444447923164,67.91447858063874,952,2023-10-22 11:03:20
56.049727323264094,68.74649477638225,953,2023-10-22 11:07:40
54.12581128548605,69.56055814672364,954,2023-10-22 11:12:00
52.05993481411629,70.35440773574432,955,2023-10-22 11:16:20
49.83839852597558,71.12546467850441,956,2023-10-22 11:20:40
47.446726248131654,71.87079337696227,957,2023-10-22 11:25:00
44.869956921583,72.587063691616,957,2023-10-22 11:29:20
42.093115454043755,73.27051794354273,958,2023-10-22 11:33:40
39.101916603786094,73.91694846784867,958,2023-10-22 11:38:00
35.883754003975014,74.52169386741143,959,2023-10-22 11:42:20
32.429014079161504,75.07966389225503,959,2023-10-22 11:46:40
28.732698944489925,75.58540744617385,959,2023-10-22 11:51:00
24.796302577554712,76.03323300998096,960,2023-10-22 11:55:20
20.62972327292576,76.41739648675555,960,2023-10-22 11:59:40
16.25293472036944,76.73235446773396,961,2023-10-22 12:04:00
11.696961733406852,76.97307686471844,965,2023-10-22 12:08:20
7.003744270572469,77.13538880892627,969,2023-10-22 12:12:40
2.2245593509330774,77.21629908732446,972,2023-10-22 12:17:00
357.4169803300862,77.21426082334311,975,2023-10-22 12:21:20
352.6407372995069,77.12931476596927,979,2023-10-22 12:25:40
347.95318137300546,76.96308548476826,982,2023-10-22 12:30:00
343.40518534511125,76.71863126930066,982,2023-10-22 12:34:20
339.03817050689815,76.4001787768352,985,2023-10-22 12:38:40
334.88260436817257,76.01279270765734,988,2023-10-22 12:43:00
330.9579266306764,75.56203416443863,991,2023-10-22 12:47:20
327.27357634598184,75.05365111721954,994,2023-10-22 12:51:40
323.83067614625025,74.49332734915023,997,2023-10-22 12:56:00
320.62395753220744,73.88649924513875,999,2023-10-22 13:00:20
317.64361994526837,73.23823701232708,999,2023-10-22 13:04:40
314.8769469334468,72.5531805659506,998,2023-10-22 13:09:00
312.30959629298036,71.83551480147288,997,2023-10-22 13:13:20
309.9265806652092,71.0889761993671,996,2023-10-22 13:17:40
307.71295214871947,70.31687420485218,995,2023-10-22 13:22:00
305.6542685946846,69.52212630981072,993,2023-10-22 13:26:20
303.73687397450726,68.70729471192733,992,2023-10-22 13:30:40
301.94805577062874,67.87462570795967,990,2023-10-22 13:35:00
300.2761102524662,67.02608695096748,990,2023-10-22 13:39:20
298.7103478660007,66.16340212589618,989,2023-10-22 13:43:40
297.24106026486254,65.28808230331468,987,2023-10-22 13:48:00
295.85946460711267,64.40145383828391,985,2023-10-22 13:52:20
294.55763583379013,63.504682865707494,983,2023-10-22 13:56:40
293.3284341580158,62.598796662943144,981,2023-10-22 14:01:00
292.16543237453993,61.68470214873241,978,2023-10-22 14:05:20
291.0628458685374,60.763201861736285,978,2023-10-22 14:09:40
290.01546693988007,59.835007717550724,975,2023-10-22 14:14:00
289.01860427889835,58.90075285040885,973,2023-10-22 14:18:20
288.0680278678518,57.961001791831,969,2023-10-22 14:22:40
287.1599192786467,57.01625923352296,966,2023-10-22 14:27:00
286.29082710977843,56.06697756634232,963,2023-10-22 14:31:20
285.45762709606373,55.11356323696225,959,2023-10-22 14:35:40
284.65748735885626,54.156383099116226,955,2023-10-22 14:40:00
283.8878356194148,53.19576763859841,955,2023-10-22 14:44:20
283.14633319651267,52.232017405667605,951,2023-10-22 14:48:40
282.43084842477106,51.26540428435532,947,2023-10-22 14:53:00
281.73943652917967,50.296176909642256,943,2023-10-22 14:57:20
281.0703190105465,49.324561789600466,938,2023-10-22 15:01:40
280.4218670429026,48.350766482233986,934,2023-10-22 15:06:00
279.79258612903124,47.374981557161995,929,2023-10-22 15:10:20
279.1811025811548,46.39738246942845,929,2023-10-22 15:14:40
278.58615149916005,45.418131189532176,924,2023-10-22 15:19:00
278.00656607706105,44.437377659890686,918,2023-10-22 15:23:20
277.441268070154,43.45526107077803,913,2023-10-22 15:27:40
276.8892592929167,42.47191100131612,907,2023-10-22 15:32:00
276.34961401948055,41.487448430532616,901,2023-10-22 15:36:20
275.82147218454384,40.50198664263935,894,2023-10-22 15:40:40
275.3040332886569,39.515632035798326,888,2023-10-22 15:45:00
274.79655093003123,38.5284848541061,888,2023-10-22 15:49:20
274.2983278854098,37.54063984268862,881,2023-10-22 15:53:40
273.8087116088648,36.55218669518665,873,2023-10-22 15:58:00
273.3270906123289,35.563211362863136,865,2023-10-22 16:02:20
272.85289003539486,34.573794870249266,856,2023-10-22 16:06:40
272.3855694949398,33.584016077727505,846,2023-10-22 16:11:00
271.92461895174733,32.59394965732954,836,2023-10-22 16:15:20
271.4695571122577,31.603668805369704,836,2023-10-22 16:19:40
271.0199281913349,30.613243934598515,826,2023-10-22 16:24:00
270.5753000462822,29.622743825432323,815,2023-10-22 16:28:20
270.13526207089035,28.6322358297191,803,2023-10-22 16:32:40
269.6994233382147,27.64178624908627,790,2023-10-22 16:37:00
269.267410895896,26.651460699671656,777,2023-10-22 16:41:20
268.8388682041386,25.661324511836384,763,2023-10-22 16:45:40
268.4134536959141,24.671443142217704,749,2023-10-22 16:50:00
267.9908394525926,23.681882634873283,749,2023-10-22 16:54:20
267.57070997767096,22.692710130831383,733,2023-10-22 16:58:40
267.1527610642056,90.0,717,2023-10-22 17:03:00
266.73669874097385,90.0,701,2023-10-22 17:07:20
266.32223829488817,90.0,683,2023-10-22 17:11:40
265.90910335650534,90.0,665,2023-10-22 17:16:00
265.49702498394765,90.0,645,2023-10-22 17:20:20
265.08574117962627,90.0,645,2023-10-22 17:24:40
264.67499543734914,90.0,623,2023-10-22 17:29:00
264.2645369876009,90.0,599,2023-10-22 17:33:20
263.85411910708547,90.0,574,2023-10-22 17:37:40
263.443499435587,90.0,546,2023-10-22 17:42:00
263.0324386692743,90.0,516,2023-10-22 17:46:20
262.62070029856545,90.0,482,2023-10-22 17:50:40
262.20804998736526,90.0,446,2023-10-22 17:55:00
261.7942550390275,90.0,446,2023-10-22 17:59:20
261.37908387751617,90.0,405,2023-10-22 18:03:40
260.9623055474795,90.0,359,2023-10-22 18:08:00
260.5436892247112,90.0,309,2023-10-22 18:12:20
260.1230037408445,90.0,230,2023-10-22 18:16:40
259.70001711445764,90.0,68,2023-10-22 18:21:00
259.2744960924822,90.0,14,2023-10-22 18:25:20
258.8462056943792,90.0,14,2023-10-22 18:29:40
258.41490876323184,90.0,0,2023-10-22 18:34:00
257.9803655163637,90.0,0,2023-10-22 18:38:20
257.54233303178654,90.0,0,2023-10-22 18:42:40
257.1005651400355,90.0,0,2023-10-22 18:47:00
256.6548112253558,90.0,0,2023-10-22 18:51:20
256.2048168018848,90.0,0,2023-10-22 18:55:40
